,z,True Strain,Observed Strain
0,0.0,0.00046483348458585305,0.000452587363006376
1,0.30303030303030304,0.0004647282110457263,0.00046237245547903286
2,0.6060606060606061,0.00046455275514551504,0.000483037101798556
3,0.9090909090909092,0.00046430711688521923,0.0004638646509073752
4,1.2121212121212122,0.00046399129626483897,0.0004893106675591861
5,1.5151515151515151,0.0004636052932843742,0.0004806403810554597
6,1.8181818181818183,0.00046314910794382493,0.0004632479292550238
7,2.121212121212121,0.0004626227402431911,0.00045328887551361076
8,2.4242424242424243,0.00046202619018247284,0.00048676940292068484
9,2.7272727272727275,0.00046135945776167004,0.00044064675287083533
10,3.0303030303030303,0.00046063613068557006,0.00042645651105003326
11,3.3333333333333335,0.0004598697966589602,0.00047241376434817945
12,3.6363636363636367,0.0004590604556818406,0.0004944797834667537
13,3.9393939393939394,0.00045820810775421114,0.0004473145645614226
14,4.242424242424242,0.0004573127528760718,0.0004707074765643031
15,4.545454545454546,0.0004563743910474227,0.00045154061126354033
16,4.848484848484849,0.0004553930222682637,0.000487318055421263
17,5.151515151515151,0.00045436864653859493,0.0004673236467442218
18,5.454545454545455,0.00045330126385841627,0.00043712755913748603
19,5.757575757575758,0.0004521908742277278,0.00047729446653880717
20,6.0606060606060606,0.0004510374776465295,0.0004277887184992824
21,6.363636363636364,0.00044984107411482135,0.00042435114230071624
22,6.666666666666667,0.0004486016636326034,0.0004487387935763614
23,6.96969696969697,0.0004473192461998756,0.00043961528504352565
24,7.272727272727273,0.00044599382181663796,0.00042536113581374444
25,7.575757575757576,0.0004446253904828905,0.0004388997427902224
26,7.878787878787879,0.00044321395219863323,0.0004689174861622704
27,8.181818181818182,0.0004417595069638661,0.00041443102731549426
28,8.484848484848484,0.00044026205477858913,0.00042118952408588475
29,8.787878787878789,0.0004387215956428023,0.0004326709070666847
30,9.090909090909092,0.0004371381295565057,0.0004189316087146546
31,9.393939393939394,0.00043551165651969925,0.0004024668466442806
32,9.696969696969697,0.00043384217653238293,0.0004618682919054934
33,10.0,0.0004321296895945568,0.0004080502958545057
34,10.303030303030303,0.00043037419570622084,0.00042775607519136355
35,10.606060606060606,0.00042857569486737506,0.00042302335104438965
36,10.90909090909091,0.00042673418707801943,0.0004315878635763457
37,11.212121212121213,0.000424849672338154,0.00039344068955378083
38,11.515151515151516,0.0004229221506477787,0.0004235687312169403
39,11.818181818181818,0.00042095162200689356,0.0004618481792667719
40,12.121212121212121,0.0004189380864154986,0.00042410174417322415
41,12.424242424242424,0.00041688154387359386,0.000415475919482076
42,12.727272727272728,0.00041355785415296315,0.0004406494435057172
43,13.030303030303031,0.0004089372676682027,0.00040874124662350825
44,13.333333333333334,0.00040421417506212464,0.00037545413415087097
45,13.636363636363637,0.00039938857633472894,0.0003975748401748962
46,13.93939393939394,0.00039446047148601555,0.0004335626879813418
47,14.242424242424242,0.0003894298605159846,0.0003954684405702695
48,14.545454545454547,0.00038429674342463593,0.0003574302911754761
49,14.84848484848485,0.00037906112021196965,0.0003929515645985245
50,15.151515151515152,0.0003737229908779858,0.0003814405921449482
51,15.454545454545455,0.0003682823554226842,0.0003649159874755929
52,15.757575757575758,0.00036275320313193174,0.00037541950938503637
53,16.060606060606062,0.00035721207759080166,0.0003350410708661164
54,16.363636363636363,0.00035167095204967163,0.0003853501185540308
55,16.666666666666668,0.00034612982650854154,0.00034375737490679857
56,16.96969696969697,0.0003405887009674115,0.00034041964532386266
57,17.272727272727273,0.0003350475754262814,0.0003241054362517134
58,17.575757575757578,0.0003295064498851513,0.00034970877463695875
59,17.87878787878788,0.00032396532434402126,0.00030328788882789574
60,18.181818181818183,0.0003184241988028912,0.00033759022434621676
61,18.484848484848484,0.00031288307326176115,0.0003173152603296481
62,18.78787878787879,0.00030734194772063107,0.00030324867822159807
63,19.09090909090909,0.00030180082217950104,0.00027785776694450693
64,19.393939393939394,0.0002962596966383709,0.00029126466624159207
65,19.6969696969697,0.0002907185710972408,0.0002697706516150705
66,20.0,0.0002851774455561108,0.0003023420490458185
67,20.303030303030305,0.0002796363200149807,0.000281938734825452
68,20.606060606060606,0.0002740951944738507,0.00030639365604959
69,20.90909090909091,0.0002685540689327206,0.0002877995778774682
70,21.21212121212121,0.00026301294339159056,0.00027171450177372033
71,21.515151515151516,0.0002574718178504604,0.0002564330748475748
72,21.81818181818182,0.00025193069230933034,0.00025222975512594883
73,22.12121212121212,0.0002463895667682003,0.0002378652624638162
74,22.424242424242426,0.00024084844122707023,0.00022328267670167985
75,22.727272727272727,0.0002353073156859402,0.0002443967335265308
76,23.03030303030303,0.00022976619014481012,0.00025178935335405867
77,23.333333333333336,0.00022422506460368,0.0002528586742971358
78,23.636363636363637,0.00021868393906254998,0.000238663340457465
79,23.93939393939394,0.0002131428135214199,0.00022006625026426
80,24.242424242424242,0.00020760168798028986,0.00022718866859121
81,24.545454545454547,0.00020206056243915975,0.00019708119712432616
82,24.848484848484848,0.00019651943689802972,0.00017247631346529525
83,25.151515151515152,0.00019097831135689964,0.00021266702749010892
84,25.454545454545457,0.00018543718581576953,0.0002173161898414512
85,25.757575757575758,0.0001798960602746395,0.0001885712671702133
86,26.060606060606062,0.00017435493473350942,0.00015199543288076987
87,26.363636363636363,0.0001688138091923794,0.00016157291158639962
88,26.666666666666668,0.00016327268365124928,0.00016656141635118115
89,26.96969696969697,0.00015773155811011925,0.0001316960247660847
90,27.272727272727273,0.00015219043256898916,0.00011352061047081321
91,27.575757575757578,0.00014664930702785905,0.00018586996552460622
92,27.87878787878788,0.00014110818148672902,9.659047680206942e-05
93,28.181818181818183,0.00013556705594559894,0.00014502659520446677
94,28.484848484848484,0.0001300259304044689,0.0001331280765680767
95,28.78787878787879,0.0001244848048633388,0.00016028086993903853
96,29.090909090909093,0.00011894367932220872,0.00015941064235516902
97,29.393939393939394,0.00011340255378107869,9.337118070666755e-05
98,29.6969696969697,0.00010786142823994859,0.0001244015435658197
99,30.0,0.00010232027567294845,0.00011164018882411964
